algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RFQI,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,11.10203310176147,122.24121499061584,0.3682291507720947,121.87298583984375,,,,,,central,

RFQI,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,11.353658954108171,121.08265590667725,0.3742408752441406,120.7084150314331,,,,,,central,

RFQI,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,14.237550916620917,120.35993576049805,0.4133286476135254,119.94660711288452,,,,,,central,

RFQI,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,11.849954231083975,121.07047939300537,0.4262673854827881,120.64421200752258,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.54319477646837,19.832112073898315,0.5538358688354492,19.278276205062866,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.60959136760144,19.679567098617554,0.4927687644958496,19.186798334121704,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.400137890618776,19.14950180053711,0.44394850730895996,18.70555329322815,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.470355805049188,19.54767656326294,0.4111905097961426,19.136486053466797,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.79629225780857,20.433719635009766,0.4078695774078369,20.02585005760193,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.422986510694702,19.805750370025635,0.43384766578674316,19.37190270423889,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.216602505780198,20.50771737098694,0.45600223541259766,20.05171513557434,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.737440844226036,20.25556254386902,0.42755699157714844,19.82800555229187,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.797830105198866,20.36316180229187,0.47163820266723633,19.891523599624634,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.432322225683443,20.474605560302734,0.49274325370788574,19.98186230659485,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.677281071681836,19.912498950958252,0.3979153633117676,19.514583587646484,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.41557242281038,19.775020122528076,0.47573280334472656,19.29928731918335,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.59843419755324,19.86635971069336,0.4792759418487549,19.387083768844604,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.70006931128612,20.90633535385132,0.503272294998169,20.40306305885315,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.62290768859478,20.056923389434814,0.46155834197998047,19.595365047454834,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.485434077289685,19.51089310646057,0.39402103424072266,19.11687207221985,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.59518820654505,15.745053768157959,0.4807405471801758,15.264313220977783,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.172389544504096,15.619250774383545,0.4960167407989502,15.123234033584595,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.525281452050667,15.405107975006104,0.4429199695587158,14.962188005447388,,,,,,central,

RLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.52570232675256,14.221896648406982,0.42972278594970703,13.792173862457275,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.931586978577315,0.46428370475769043,0.46054840087890625,0.0037353038787841797,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,25.046544288207144,0.4349188804626465,0.43256402015686035,0.002354860305786133,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.99716571944521,0.35211610794067383,0.3484766483306885,0.0036394596099853516,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,25.22714821043482,0.4408223628997803,0.43859267234802246,0.0022296905517578125,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.734302659372158,0.45223426818847656,0.4497838020324707,0.0024504661560058594,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,25.057658209642813,0.4160463809967041,0.4124424457550049,0.0036039352416992188,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.970636227275058,0.4061307907104492,0.40384769439697266,0.0022830963134765625,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,24.94605004985247,0.42328882217407227,0.42113637924194336,0.0021524429321289062,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,25.2038858549614,0.3973994255065918,0.3949573040008545,0.0024421215057373047,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,True,True,False,25.026616062481608,0.3727080821990967,0.37018513679504395,0.0025229454040527344,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.038784100004367,0.4133925437927246,0.4107325077056885,0.002660036087036133,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.04542244408488,0.4207015037536621,0.4175724983215332,0.0031290054321289062,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.996033942235044,0.37375450134277344,0.37157535552978516,0.0021791458129882812,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.149576964980156,0.3936498165130615,0.3909602165222168,0.0026895999908447266,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.967402490146476,0.40482401847839355,0.4021611213684082,0.0026628971099853516,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,24.938302260284498,0.37313413619995117,0.37106847763061523,0.0020656585693359375,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.1004029541047,0.38423776626586914,0.3820478916168213,0.0021898746490478516,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.0354342190044,0.3973076343536377,0.3942601680755615,0.003047466278076172,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.155956080354443,0.3986234664916992,0.39582061767578125,0.0028028488159179688,,,,,,central,

EOP,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,5,20000,10,100,100,0.0,1,30,400,"(1.0, 1.0, 1.0)",1.0,False,True,False,25.02936938675244,0.44628262519836426,0.44263458251953125,0.003648042678833008,,,,,,central,

