algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,use_path,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,1.1691833859467116,0.814979076385498,0.05385565757751465,0.7611234188079834,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.081504884365591,0.8289270401000977,0.050032615661621094,0.7788944244384766,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.0058151975733756,0.8162469863891602,0.06678438186645508,0.7494626045227051,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.166121832978968,0.8451058864593506,0.07617664337158203,0.7689292430877686,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,0.8945199058781378,0.8248188495635986,0.07557296752929688,0.7492458820343018,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.15873068324735,0.8120334148406982,0.08366203308105469,0.7283713817596436,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.1572349687231804,0.8097572326660156,0.0721735954284668,0.7375836372375488,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.1577028894348718,0.8018388748168945,0.07601618766784668,0.7258226871490479,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.1593678115796053,0.8107607364654541,0.07686376571655273,0.7338969707489014,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.1660109510561338,0.831690788269043,0.0750119686126709,0.7566788196563721,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,1.0821211884556334,0.8079514503479004,0.07099652290344238,0.736954927444458,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.180488550817825,0.8088281154632568,0.06462383270263672,0.7442042827606201,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.027968764439631,0.7972679138183594,0.055055856704711914,0.7422120571136475,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.1793903238389571,0.8378727436065674,0.04332876205444336,0.794543981552124,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.098210173310025,0.8520007133483887,0.04420733451843262,0.807793378829956,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.103617752223358,0.8146944046020508,0.05560922622680664,0.7590851783752441,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.1708592312227728,0.8829741477966309,0.056122779846191406,0.8268513679504395,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.1769450104850285,0.9050195217132568,0.07961440086364746,0.8254051208496094,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.168971341062079,0.8809595108032227,0.07184147834777832,0.8091180324554443,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.174227659711873,0.7930150032043457,0.07185626029968262,0.7211587429046631,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,1.1377430650298237,0.8630671501159668,0.08490133285522461,0.7781658172607422,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1646830607988414,0.8256368637084961,0.08563780784606934,0.7399990558624268,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.164185358160785,0.8205268383026123,0.08394074440002441,0.7365860939025879,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1681123117773042,0.8379244804382324,0.07738137245178223,0.7605431079864502,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1642028923671186,0.8289287090301514,0.07574963569641113,0.7531790733337402,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1551117225114111,0.7727634906768799,0.07545280456542969,0.6973106861114502,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1663583503409751,0.8598637580871582,0.06553268432617188,0.7943310737609863,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.156878494884616,0.8570609092712402,0.04478287696838379,0.8122780323028564,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1674061158868778,0.8519487380981445,0.049773216247558594,0.8021755218505859,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.086386730125786,0.8658552169799805,0.04878878593444824,0.8170664310455322,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,80,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,False,True,False,1.1577120171788877,0.798699140548706,0.062272071838378906,0.7364270687103271,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.1156021834591,3.770014524459839,0.061481475830078125,3.7085330486297607,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.09340145113634,3.9017114639282227,0.08084607124328613,3.8208653926849365,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,7.903922099082253,3.6286542415618896,0.057381391525268555,3.571272850036621,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,7.9748253934907725,3.555781126022339,0.0662078857421875,3.4895732402801514,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.051083440864772,3.741213321685791,0.08503484725952148,3.6561784744262695,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,7.875367838484742,3.7380385398864746,0.06994915008544922,3.6680893898010254,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.084134993302323,3.7217442989349365,0.07611942291259766,3.645624876022339,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.07607157931498,3.8608033657073975,0.07254791259765625,3.788255453109741,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.09985529343181,3.82181453704834,0.07047033309936523,3.7513442039489746,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,True,True,False,8.102094953364839,3.685778856277466,0.058730125427246094,3.6270487308502197,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.5398821047242395,3.8259589672088623,0.06955814361572266,3.7564008235931396,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.532591164256049,3.697746992111206,0.0709085464477539,3.626838445663452,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.53387116533306,3.648740291595459,0.059658050537109375,3.5890822410583496,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.5075318863304465,3.7437052726745605,0.05881667137145996,3.6848886013031006,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.531008827930974,3.7652831077575684,0.053281545639038086,3.7120015621185303,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.536074402571516,3.837207317352295,0.048690080642700195,3.7885172367095947,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.554636098870638,3.9278693199157715,0.06260108947753906,3.8652682304382324,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.53262970861666,3.815141201019287,0.0696406364440918,3.7455005645751953,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.525866272123282,3.851714849472046,0.07849788665771484,3.773216962814331,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",1,False,True,False,7.532579687727698,3.901358127593994,0.07026171684265137,3.8310964107513428,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.081004737742138,3.889099359512329,0.07710933685302734,3.8119900226593018,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.087177364407163,3.8647043704986572,0.05864405632019043,3.806060314178467,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.101037647549788,4.010546922683716,0.059091806411743164,3.9514551162719727,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.11726980137367,3.898871898651123,0.0600736141204834,3.8387982845306396,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.063905122543852,4.051083564758301,0.05823326110839844,3.9928503036499023,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.077639699969735,4.076826810836792,0.05679583549499512,4.020030975341797,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.09479568978967,3.958613634109497,0.056580543518066406,3.9020330905914307,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.077608156761556,3.9672646522521973,0.049230098724365234,3.918034553527832,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.117048243349803,4.131140947341919,0.04979419708251953,4.081346750259399,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,True,True,False,8.097179174539619,4.190191030502319,0.05327939987182617,4.136911630630493,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.544388829907399,4.11128044128418,0.06475257873535156,4.046527862548828,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.535410746970484,4.07771635055542,0.06395435333251953,4.0137619972229,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.536157131566256,3.9704833030700684,0.0766286849975586,3.8938546180725098,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.502690999938394,3.973716974258423,0.06663918495178223,3.9070777893066406,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.527723746103172,4.091398239135742,0.06949186325073242,4.02190637588501,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.548133903644071,4.014816761016846,0.06042599678039551,3.95439076423645,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.526778982405396,4.053710699081421,0.05808281898498535,3.9956278800964355,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.521178962434179,4.102582931518555,0.05816388130187988,4.044419050216675,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.449460199755763,4.076287508010864,0.06384015083312988,4.012447357177734,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",nan,False,True,False,7.520882364014807,3.9352777004241943,0.07226037979125977,3.8630173206329346,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,8.103042698632963,4.112580060958862,0.06552410125732422,4.047055959701538,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,8.114878298914459,4.105275869369507,0.07523322105407715,4.03004264831543,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,8.07862664903084,3.8241963386535645,0.054659366607666016,3.7695369720458984,,,,,,central,

NLSM,BlackScholes,MaxCall,0.0,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,1,30,20,"(1.0, 1.0, 1.0)",,True,True,False,8.049854392506155,3.8099284172058105,0.07011842727661133,3.739809989929199,,,,,,central,

